country_code,country_name,year,source,capacity_gw,share_pct
HU,Hungary,2013,total_renewable,,16.2
IE,Ireland,2013,total_renewable,,7.52
IS,Iceland,2013,total_renewable,,73.79
IT,Italy,2013,total_renewable,,16.74
LT,Lithuania,2013,total_renewable,,22.69
LU,Luxembourg,2013,total_renewable,,3.49
LV,Latvia,2013,total_renewable,,37.04
MD,Moldova,2013,total_renewable,,24.42
ME,Montenegro,2013,total_renewable,,43.7
MK,North Macedonia,2013,total_renewable,,18.51
MT,Malta,2013,total_renewable,,3.76
NL,Netherlands,2013,total_renewable,,4.69
NO,Norway,2013,total_renewable,,66.48
PL,Poland,2013,total_renewable,,11.45
PT,Portugal,2013,total_renewable,,25.7
RO,Romania,2013,total_renewable,,23.89
RS,Serbia,2013,total_renewable,,21.1
SE,Sweden,2013,total_renewable,,50.15
SI,Slovenia,2013,total_renewable,,23.16
SK,Slovakia,2013,total_renewable,,10.13
XK,Kosovo,2013,total_renewable,,18.82
AL,Albania,2013,total_renewable,,62.66
AT,Austria,2013,total_renewable,,68.91
BE,Belgium,2013,total_renewable,,12.55
BG,Bulgaria,2013,total_renewable,,18.68
CY,Cyprus,2013,total_renewable,,6.65
CZ,Czechia,2013,total_renewable,,12.78
DE,Germany,2013,total_renewable,,25.28
DK,Denmark,2013,total_renewable,,43.08
EE,Estonia,2013,total_renewable,,12.95
EL,Greece,2013,total_renewable,,21.24
ES,Spain,2013,total_renewable,,36.03
FI,Finland,2013,total_renewable,,30.54
FR,France,2013,total_renewable,,16.98
HR,Croatia,2013,total_renewable,,42.08
HU,Hungary,2013,total_renewable,,6.6
IE,Ireland,2013,total_renewable,,20.96
IS,Iceland,2013,total_renewable,,96.72
IT,Italy,2013,total_renewable,,31.3
LT,Lithuania,2013,total_renewable,,13.15
LU,Luxembourg,2013,total_renewable,,5.33
LV,Latvia,2013,total_renewable,,48.68
MD,Moldova,2013,total_renewable,,1.69
ME,Montenegro,2013,total_renewable,,49.07
MK,North Macedonia,2013,total_renewable,,18.21
MT,Malta,2013,total_renewable,,1.57
NL,Netherlands,2013,total_renewable,,9.91
NO,Norway,2013,total_renewable,,106.92
PL,Poland,2013,total_renewable,,10.68
PT,Portugal,2013,total_renewable,,49.1
RO,Romania,2013,total_renewable,,37.52
RS,Serbia,2013,total_renewable,,27.97
SE,Sweden,2013,total_renewable,,61.74
SI,Slovenia,2013,total_renewable,,33.08
SK,Slovakia,2013,total_renewable,,20.8
XK,Kosovo,2013,total_renewable,,1.63
AL,Albania,2013,total_renewable,,37.77
AT,Austria,2013,total_renewable,,33.22
BE,Belgium,2013,total_renewable,,7.64
BG,Bulgaria,2013,total_renewable,,29.23
CY,Cyprus,2013,total_renewable,,22.54
CZ,Czechia,2013,total_renewable,,17.71
DE,Germany,2013,total_renewable,,13.41
DK,Denmark,2013,total_renewable,,34.68
EE,Estonia,2013,total_renewable,,43.11
EL,Greece,2013,total_renewable,,27.42
ES,Spain,2013,total_renewable,,13.97
FI,Finland,2013,total_renewable,,50.77
FR,France,2013,total_renewable,,17.61
HR,Croatia,2013,total_renewable,,37.31
HU,Hungary,2013,total_renewable,,23.7
IE,Ireland,2013,total_renewable,,5.18
IS,Iceland,2013,total_renewable,,65.89
IT,Italy,2013,total_renewable,,18.09
LT,Lithuania,2013,total_renewable,,36.87
LU,Luxembourg,2013,total_renewable,,5.33
LV,Latvia,2013,total_renewable,,49.65
MD,Moldova,2013,total_renewable,,40.01
ME,Montenegro,2013,total_renewable,,68.49
MK,North Macedonia,2013,total_renewable,,31.76
MT,Malta,2013,total_renewable,,15.4
NL,Netherlands,2013,total_renewable,,4.0
NO,Norway,2013,total_renewable,,32.76
PL,Poland,2013,total_renewable,,14.26
PT,Portugal,2013,total_renewable,,34.63
RO,Romania,2013,total_renewable,,26.2
RS,Serbia,2013,total_renewable,,25.14
SE,Sweden,2013,total_renewable,,61.71
SI,Slovenia,2013,total_renewable,,35.12
SK,Slovakia,2013,total_renewable,,7.88
XK,Kosovo,2013,total_renewable,,49.72
AL,Albania,2013,total_renewable,,0.0
AT,Austria,2013,total_renewable,,9.7
BE,Belgium,2013,total_renewable,,5.09
BG,Bulgaria,2013,total_renewable,,5.89
CY,Cyprus,2013,total_renewable,,1.13
CZ,Czechia,2013,total_renewable,,6.44
DE,Germany,2013,total_renewable,,7.3
DK,Denmark,2013,total_renewable,,6.46
EE,Estonia,2013,total_renewable,,0.45
EL,Greece,2013,total_renewable,,0.98
ES,Spain,2013,total_renewable,,0.95
FI,Finland,2013,total_renewable,,10.66
FR,France,2013,total_renewable,,7.6
HR,Croatia,2013,total_renewable,,2.72
HU,Hungary,2013,total_renewable,,6.34
IE,Ireland,2013,total_renewable,,4.9
IS,Iceland,2013,total_renewable,,2.04
IT,Italy,2013,total_renewable,,5.41
LT,Lithuania,2013,total_renewable,,4.84
LU,Luxembourg,2013,total_renewable,,4.07
LV,Latvia,2013,total_renewable,,4.03
MD,Moldova,2013,total_renewable,,0.21
ME,Montenegro,2013,total_renewable,,1.1
MK,North Macedonia,2013,total_renewable,,0.18
MT,Malta,2013,total_renewable,,3.48
NL,Netherlands,2013,total_renewable,,5.34
NO,Norway,2013,total_renewable,,3.19
PL,Poland,2013,total_renewable,,6.67
PT,Portugal,2013,total_renewable,,0.92
RO,Romania,2013,total_renewable,,5.44
RS,Serbia,2013,total_renewable,,1.68
SE,Sweden,2013,total_renewable,,15.32
SI,Slovenia,2013,total_renewable,,3.77
SK,Slovakia,2013,total_renewable,,6.21
XK,Kosovo,2013,total_renewable,,0.0
AL,Albania,2014,total_renewable,,31.86
AT,Austria,2014,total_renewable,,33.55
BA,Bosnia and Herzegovina,2014,total_renewable,,24.87
BE,Belgium,2014,total_renewable,,8.04
BG,Bulgaria,2014,total_renewable,,18.05
CY,Cyprus,2014,total_renewable,,9.14
CZ,Czechia,2014,total_renewable,,15.07
DE,Germany,2014,total_renewable,,14.38
DK,Denmark,2014,total_renewable,,29.31
EE,Estonia,2014,total_renewable,,26.13
EL,Greece,2014,total_renewable,,15.68
ES,Spain,2014,total_renewable,,15.88
FI,Finland,2014,total_renewable,,38.63
FR,France,2014,total_renewable,,14.36
HR,Croatia,2014,total_renewable,,27.82
HU,Hungary,2014,total_renewable,,14.62
IE,Ireland,2014,total_renewable,,8.52
IS,Iceland,2014,total_renewable,,73.04
IT,Italy,2014,total_renewable,,17.08
LT,Lithuania,2014,total_renewable,,23.59
LU,Luxembourg,2014,total_renewable,,4.47
LV,Latvia,2014,total_renewable,,38.63
MD,Moldova,2014,total_renewable,,26.17
ME,Montenegro,2014,total_renewable,,44.1
MK,North Macedonia,2014,total_renewable,,19.56
MT,Malta,2014,total_renewable,,4.74
NL,Netherlands,2014,total_renewable,,5.42
NO,Norway,2014,total_renewable,,68.41
PL,Poland,2014,total_renewable,,11.6
PT,Portugal,2014,total_renewable,,29.51
RO,Romania,2014,total_renewable,,24.84
RS,Serbia,2014,total_renewable,,22.86
SE,Sweden,2014,total_renewable,,51.15
SI,Slovenia,2014,total_renewable,,22.46
SK,Slovakia,2014,total_renewable,,11.71
XK,Kosovo,2014,total_renewable,,19.54
AL,Albania,2014,total_renewable,,70.98
AT,Austria,2014,total_renewable,,71.06
BA,Bosnia and Herzegovina,2014,total_renewable,,38.39
BE,Belgium,2014,total_renewable,,13.41
BG,Bulgaria,2014,total_renewable,,18.69
CY,Cyprus,2014,total_renewable,,7.4
CZ,Czechia,2014,total_renewable,,13.89
DE,Germany,2014,total_renewable,,28.17
DK,Denmark,2014,total_renewable,,48.49
EE,Estonia,2014,total_renewable,,14.02
EL,Greece,2014,total_renewable,,21.92
ES,Spain,2014,total_renewable,,37.13
FI,Finland,2014,total_renewable,,31.11
FR,France,2014,total_renewable,,18.46
HR,Croatia,2014,total_renewable,,45.24
HU,Hungary,2014,total_renewable,,7.3
IE,Ireland,2014,total_renewable,,23.32
IS,Iceland,2014,total_renewable,,97.06
IT,Italy,2014,total_renewable,,33.42
LT,Lithuania,2014,total_renewable,,13.7
LU,Luxembourg,2014,total_renewable,,5.96
LV,Latvia,2014,total_renewable,,51.04
MD,Moldova,2014,total_renewable,,1.9
ME,Montenegro,2014,total_renewable,,51.44
MK,North Macedonia,2014,total_renewable,,19.27
MT,Malta,2014,total_renewable,,3.33
NL,Netherlands,2014,total_renewable,,9.92
NO,Norway,2014,total_renewable,,110.14
PL,Poland,2014,total_renewable,,12.36
PT,Portugal,2014,total_renewable,,52.05
RO,Romania,2014,total_renewable,,41.68
RS,Serbia,2014,total_renewable,,30.27
SE,Sweden,2014,total_renewable,,63.21
SI,Slovenia,2014,total_renewable,,33.94
SK,Slovakia,2014,total_renewable,,22.87
XK,Kosovo,2014,total_renewable,,1.87
AL,Albania,2014,total_renewable,,30.98
AT,Austria,2014,total_renewable,,33.38
BA,Bosnia and Herzegovina,2014,total_renewable,,28.63
BE,Belgium,2014,total_renewable,,7.75
BG,Bulgaria,2014,total_renewable,,28.52
CY,Cyprus,2014,total_renewable,,22.19
CZ,Czechia,2014,total_renewable,,19.53
DE,Germany,2014,total_renewable,,13.41
DK,Denmark,2014,total_renewable,,38.01
EE,Estonia,2014,total_renewable,,44.93
EL,Greece,2014,total_renewable,,27.87
ES,Spain,2014,total_renewable,,15.56
FI,Finland,2014,total_renewable,,51.96
FR,France,2014,total_renewable,,18.05
HR,Croatia,2014,total_renewable,,36.22
HU,Hungary,2014,total_renewable,,21.28
IE,Ireland,2014,total_renewable,,6.26
IS,Iceland,2014,total_renewable,,67.03
IT,Italy,2014,total_renewable,,18.91
LT,Lithuania,2014,total_renewable,,40.63
LU,Luxembourg,2014,total_renewable,,7.07
LV,Latvia,2014,total_renewable,,52.15
MD,Moldova,2014,total_renewable,,43.63
ME,Montenegro,2014,total_renewable,,67.62
MK,North Macedonia,2014,total_renewable,,34.99
MT,Malta,2014,total_renewable,,15.03
NL,Netherlands,2014,total_renewable,,4.92
NO,Norway,2014,total_renewable,,30.91
PL,Poland,2014,total_renewable,,14.24
PT,Portugal,2014,total_renewable,,40.45
RO,Romania,2014,total_renewable,,26.74
RS,Serbia,2014,total_renewable,,28.84
SE,Sweden,2014,total_renewable,,62.57
SI,Slovenia,2014,total_renewable,,34.64
SK,Slovakia,2014,total_renewable,,8.86
XK,Kosovo,2014,total_renewable,,51.82
AL,Albania,2014,total_renewable,,0.0
AT,Austria,2014,total_renewable,,10.98
BA,Bosnia and Herzegovina,2014,total_renewable,,0.46
BE,Belgium,2014,total_renewable,,5.84
BG,Bulgaria,2014,total_renewable,,5.74
CY,Cyprus,2014,total_renewable,,2.68
CZ,Czechia,2014,total_renewable,,7.0
DE,Germany,2014,total_renewable,,6.9
DK,Denmark,2014,total_renewable,,6.56
EE,Estonia,2014,total_renewable,,0.42
EL,Greece,2014,total_renewable,,1.33
ES,Spain,2014,total_renewable,,1.02
FI,Finland,2014,total_renewable,,24.12
FR,France,2014,total_renewable,,8.25
HR,Croatia,2014,total_renewable,,2.65
HU,Hungary,2014,total_renewable,,7.0
IE,Ireland,2014,total_renewable,,5.2
IS,Iceland,2014,total_renewable,,2.26
IT,Italy,2014,total_renewable,,5.02
LT,Lithuania,2014,total_renewable,,4.36
LU,Luxembourg,2014,total_renewable,,5.55
LV,Latvia,2014,total_renewable,,4.08
MD,Moldova,2014,total_renewable,,0.18
ME,Montenegro,2014,total_renewable,,1.07
MK,North Macedonia,2014,total_renewable,,0.21
MT,Malta,2014,total_renewable,,4.67
NL,Netherlands,2014,total_renewable,,6.56
NO,Norway,2014,total_renewable,,6.16
PL,Poland,2014,total_renewable,,6.32
PT,Portugal,2014,total_renewable,,3.67
RO,Romania,2014,total_renewable,,4.68
RS,Serbia,2014,total_renewable,,1.17
SE,Sweden,2014,total_renewable,,18.83
SI,Slovenia,2014,total_renewable,,2.88
SK,Slovakia,2014,total_renewable,,7.95
XK,Kosovo,2014,total_renewable,,0.0
AL,Albania,2015,total_renewable,,34.91
AT,Austria,2015,total_renewable,,33.5
BA,Bosnia and Herzegovina,2015,total_renewable,,26.61
BE,Belgium,2015,total_renewable,,8.06
BG,Bulgaria,2015,total_renewable,,18.26
CY,Cyprus,2015,total_renewable,,9.9
CZ,Czechia,2015,total_renewable,,15.07
DE,Germany,2015,total_renewable,,14.9
DK,Denmark,2015,total_renewable,,30.47
EE,Estonia,2015,total_renewable,,28.99
EL,Greece,2015,total_renewable,,15.69
ES,Spain,2015,total_renewable,,16.22
FI,Finland,2015,total_renewable,,39.23
FR,France,2015,total_renewable,,14.8
HR,Croatia,2015,total_renewable,,28.97
HU,Hungary,2015,total_renewable,,14.5
IE,Ireland,2015,total_renewable,,9.08
IS,Iceland,2015,total_renewable,,71.95
IT,Italy,2015,total_renewable,,17.52
LT,Lithuania,2015,total_renewable,,25.75
LU,Luxembourg,2015,total_renewable,,4.99
LV,Latvia,2015,total_renewable,,37.54
MD,Moldova,2015,total_renewable,,26.17
ME,Montenegro,2015,total_renewable,,43.07
MK,North Macedonia,2015,total_renewable,,19.53
MT,Malta,2015,total_renewable,,5.12
NL,Netherlands,2015,total_renewable,,5.71
NO,Norway,2015,total_renewable,,68.54
PL,Poland,2015,total_renewable,,11.88
PT,Portugal,2015,total_renewable,,30.51
RO,Romania,2015,total_renewable,,24.78
RS,Serbia,2015,total_renewable,,21.99
SE,Sweden,2015,total_renewable,,52.22
SI,Slovenia,2015,total_renewable,,22.88
SK,Slovakia,2015,total_renewable,,12.88
XK,Kosovo,2015,total_renewable,,18.48
AL,Albania,2015,total_renewable,,79.22
AT,Austria,2015,total_renewable,,71.49
BA,Bosnia and Herzegovina,2015,total_renewable,,38.73
BE,Belgium,2015,total_renewable,,15.57
BG,Bulgaria,2015,total_renewable,,18.98
CY,Cyprus,2015,total_renewable,,8.44
CZ,Czechia,2015,total_renewable,,14.07
DE,Germany,2015,total_renewable,,30.88
DK,Denmark,2015,total_renewable,,51.29
EE,Estonia,2015,total_renewable,,16.15
EL,Greece,2015,total_renewable,,22.09
ES,Spain,2015,total_renewable,,36.97
FI,Finland,2015,total_renewable,,32.21
FR,France,2015,total_renewable,,18.82
HR,Croatia,2015,total_renewable,,45.41
HU,Hungary,2015,total_renewable,,7.34
IE,Ireland,2015,total_renewable,,25.72
IS,Iceland,2015,total_renewable,,93.11
IT,Italy,2015,total_renewable,,33.46
LT,Lithuania,2015,total_renewable,,15.54
LU,Luxembourg,2015,total_renewable,,6.2
LV,Latvia,2015,total_renewable,,52.2
MD,Moldova,2015,total_renewable,,1.98
ME,Montenegro,2015,total_renewable,,49.61
MK,North Macedonia,2015,total_renewable,,21.66
MT,Malta,2015,total_renewable,,4.31
NL,Netherlands,2015,total_renewable,,11.04
NO,Norway,2015,total_renewable,,106.83
PL,Poland,2015,total_renewable,,13.4
PT,Portugal,2015,total_renewable,,52.62
RO,Romania,2015,total_renewable,,43.16
RS,Serbia,2015,total_renewable,,28.92
SE,Sweden,2015,total_renewable,,65.73
SI,Slovenia,2015,total_renewable,,32.72
SK,Slovakia,2015,total_renewable,,22.66
XK,Kosovo,2015,total_renewable,,1.84
AL,Albania,2015,total_renewable,,34.61
AT,Austria,2015,total_renewable,,33.23
BA,Bosnia and Herzegovina,2015,total_renewable,,32.77
BE,Belgium,2015,total_renewable,,7.94
BG,Bulgaria,2015,total_renewable,,28.9
CY,Cyprus,2015,total_renewable,,24.07
CZ,Czechia,2015,total_renewable,,19.79
DE,Germany,2015,total_renewable,,13.43
DK,Denmark,2015,total_renewable,,39.54
EE,Estonia,2015,total_renewable,,50.03
EL,Greece,2015,total_renewable,,26.56
ES,Spain,2015,total_renewable,,16.85
FI,Finland,2015,total_renewable,,52.62
FR,France,2015,total_renewable,,18.88
HR,Croatia,2015,total_renewable,,38.62
HU,Hungary,2015,total_renewable,,21.34
IE,Ireland,2015,total_renewable,,6.18
IS,Iceland,2015,total_renewable,,69.2
IT,Italy,2015,total_renewable,,19.26
LT,Lithuania,2015,total_renewable,,46.08
LU,Luxembourg,2015,total_renewable,,6.86
LV,Latvia,2015,total_renewable,,51.74
MD,Moldova,2015,total_renewable,,44.56
ME,Montenegro,2015,total_renewable,,68.54
MK,North Macedonia,2015,total_renewable,,34.47
MT,Malta,2015,total_renewable,,14.64
NL,Netherlands,2015,total_renewable,,5.28
NO,Norway,2015,total_renewable,,32.67
PL,Poland,2015,total_renewable,,14.8
PT,Portugal,2015,total_renewable,,40.1
RO,Romania,2015,total_renewable,,25.89
RS,Serbia,2015,total_renewable,,26.93
SE,Sweden,2015,total_renewable,,63.24
SI,Slovenia,2015,total_renewable,,36.15
SK,Slovakia,2015,total_renewable,,10.79
XK,Kosovo,2015,total_renewable,,46.72
AL,Albania,2015,total_renewable,,0.0
AT,Austria,2015,total_renewable,,11.41
BA,Bosnia and Herzegovina,2015,total_renewable,,0.53
BE,Belgium,2015,total_renewable,,3.92
BG,Bulgaria,2015,total_renewable,,6.49
CY,Cyprus,2015,total_renewable,,2.52
CZ,Czechia,2015,total_renewable,,6.54
DE,Germany,2015,total_renewable,,6.57
DK,Denmark,2015,total_renewable,,6.43
EE,Estonia,2015,total_renewable,,0.41
EL,Greece,2015,total_renewable,,1.1
ES,Spain,2015,total_renewable,,1.09
FI,Finland,2015,total_renewable,,24.57
FR,France,2015,total_renewable,,8.37
HR,Croatia,2015,total_renewable,,2.36
HU,Hungary,2015,total_renewable,,7.17
IE,Ireland,2015,total_renewable,,5.94
IS,Iceland,2015,total_renewable,,6.1
IT,Italy,2015,total_renewable,,6.5
LT,Lithuania,2015,total_renewable,,4.58
LU,Luxembourg,2015,total_renewable,,6.7
LV,Latvia,2015,total_renewable,,3.64
MD,Moldova,2015,total_renewable,,0.18
ME,Montenegro,2015,total_renewable,,1.19
MK,North Macedonia,2015,total_renewable,,0.18
MT,Malta,2015,total_renewable,,4.68
NL,Netherlands,2015,total_renewable,,5.6
NO,Norway,2015,total_renewable,,7.71
PL,Poland,2015,total_renewable,,5.69
PT,Portugal,2015,total_renewable,,7.43
RO,Romania,2015,total_renewable,,5.49
RS,Serbia,2015,total_renewable,,1.18
SE,Sweden,2015,total_renewable,,21.49
SI,Slovenia,2015,total_renewable,,2.24
SK,Slovakia,2015,total_renewable,,8.63
XK,Kosovo,2015,total_renewable,,0.0
AL,Albania,2016,total_renewable,,36.95
AT,Austria,2016,total_renewable,,33.37
BA,Bosnia and Herzegovina,2016,total_renewable,,25.36
BE,Belgium,2016,total_renewable,,8.74
BG,Bulgaria,2016,total_renewable,,18.76
CY,Cyprus,2016,total_renewable,,9.83
CZ,Czechia,2016,total_renewable,,14.93
DE,Germany,2016,total_renewable,,14.88
DK,Denmark,2016,total_renewable,,31.72
EE,Estonia,2016,total_renewable,,29.23
EL,Greece,2016,total_renewable,,15.39
ES,Spain,2016,total_renewable,,17.02
FI,Finland,2016,total_renewable,,38.94
FR,France,2016,total_renewable,,15.45
HR,Croatia,2016,total_renewable,,28.27
HU,Hungary,2016,total_renewable,,14.38
IE,Ireland,2016,total_renewable,,9.19
IS,Iceland,2016,total_renewable,,75.33
IT,Italy,2016,total_renewable,,17.42
LT,Lithuania,2016,total_renewable,,25.61
LU,Luxembourg,2016,total_renewable,,5.36
LV,Latvia,2016,total_renewable,,37.14
MD,Moldova,2016,total_renewable,,26.89
ME,Montenegro,2016,total_renewable,,41.53
MK,North Macedonia,2016,total_renewable,,18.04
MT,Malta,2016,total_renewable,,6.21
NL,Netherlands,2016,total_renewable,,5.85
NO,Norway,2016,total_renewable,,69.24
PL,Poland,2016,total_renewable,,11.4
PT,Portugal,2016,total_renewable,,30.86
RO,Romania,2016,total_renewable,,25.03
RS,Serbia,2016,total_renewable,,21.15
SE,Sweden,2016,total_renewable,,52.6
SI,Slovenia,2016,total_renewable,,21.98
SK,Slovakia,2016,total_renewable,,12.03
XK,Kosovo,2016,total_renewable,,24.47
AL,Albania,2016,total_renewable,,82.1
AT,Austria,2016,total_renewable,,72.52
BA,Bosnia and Herzegovina,2016,total_renewable,,40.83
BE,Belgium,2016,total_renewable,,15.83
BG,Bulgaria,2016,total_renewable,,19.15
CY,Cyprus,2016,total_renewable,,8.59
CZ,Czechia,2016,total_renewable,,13.62
DE,Germany,2016,total_renewable,,32.27
DK,Denmark,2016,total_renewable,,53.72
EE,Estonia,2016,total_renewable,,16.19
EL,Greece,2016,total_renewable,,22.66
ES,Spain,2016,total_renewable,,36.68
FI,Finland,2016,total_renewable,,32.72
FR,France,2016,total_renewable,,19.21
HR,Croatia,2016,total_renewable,,46.67
HU,Hungary,2016,total_renewable,,7.29
IE,Ireland,2016,total_renewable,,27.07
IS,Iceland,2016,total_renewable,,95.31
IT,Italy,2016,total_renewable,,34.01
LT,Lithuania,2016,total_renewable,,16.87
LU,Luxembourg,2016,total_renewable,,6.67
LV,Latvia,2016,total_renewable,,51.25
MD,Moldova,2016,total_renewable,,1.95
ME,Montenegro,2016,total_renewable,,50.96
MK,North Macedonia,2016,total_renewable,,24.14
MT,Malta,2016,total_renewable,,5.71
NL,Netherlands,2016,total_renewable,,12.55
NO,Norway,2016,total_renewable,,105.64
PL,Poland,2016,total_renewable,,13.34
PT,Portugal,2016,total_renewable,,53.99
RO,Romania,2016,total_renewable,,42.71
RS,Serbia,2016,total_renewable,,29.15
SE,Sweden,2016,total_renewable,,64.87
SI,Slovenia,2016,total_renewable,,32.06
SK,Slovakia,2016,total_renewable,,22.51
XK,Kosovo,2016,total_renewable,,3.97
AL,Albania,2016,total_renewable,,32.49
AT,Austria,2016,total_renewable,,33.48
BA,Bosnia and Herzegovina,2016,total_renewable,,32.33
BE,Belgium,2016,total_renewable,,8.25
BG,Bulgaria,2016,total_renewable,,29.99
CY,Cyprus,2016,total_renewable,,24.69
CZ,Czechia,2016,total_renewable,,19.88
DE,Germany,2016,total_renewable,,13.03
DK,Denmark,2016,total_renewable,,41.08
EE,Estonia,2016,total_renewable,,51.76
EL,Greece,2016,total_renewable,,25.42
ES,Spain,2016,total_renewable,,15.9
FI,Finland,2016,total_renewable,,53.7
FR,France,2016,total_renewable,,20.12
HR,Croatia,2016,total_renewable,,37.64
HU,Hungary,2016,total_renewable,,21.03
IE,Ireland,2016,total_renewable,,6.24
IS,Iceland,2016,total_renewable,,78.24
IT,Italy,2016,total_renewable,,18.89
LT,Lithuania,2016,total_renewable,,46.56
LU,Luxembourg,2016,total_renewable,,7.06
LV,Latvia,2016,total_renewable,,51.81
MD,Moldova,2016,total_renewable,,45.54
ME,Montenegro,2016,total_renewable,,69.08
MK,North Macedonia,2016,total_renewable,,30.92
MT,Malta,2016,total_renewable,,16.85
NL,Netherlands,2016,total_renewable,,5.19
NO,Norway,2016,total_renewable,,32.35
PL,Poland,2016,total_renewable,,14.92
PT,Portugal,2016,total_renewable,,41.61
RO,Romania,2016,total_renewable,,26.86
RS,Serbia,2016,total_renewable,,25.08
SE,Sweden,2016,total_renewable,,63.41
SI,Slovenia,2016,total_renewable,,35.56
SK,Slovakia,2016,total_renewable,,9.88
XK,Kosovo,2016,total_renewable,,51.78
AL,Albania,2016,total_renewable,,0.0
AT,Austria,2016,total_renewable,,10.58
BA,Bosnia and Herzegovina,2016,total_renewable,,0.52
BE,Belgium,2016,total_renewable,,6.03
BG,Bulgaria,2016,total_renewable,,7.2
CY,Cyprus,2016,total_renewable,,2.67
CZ,Czechia,2016,total_renewable,,6.5
DE,Germany,2016,total_renewable,,7.01
DK,Denmark,2016,total_renewable,,6.73
EE,Estonia,2016,total_renewable,,0.43
EL,Greece,2016,total_renewable,,1.62
ES,Spain,2016,total_renewable,,5.17
FI,Finland,2016,total_renewable,,8.82
FR,France,2016,total_renewable,,8.4
HR,Croatia,2016,total_renewable,,1.22
HU,Hungary,2016,total_renewable,,7.77
IE,Ireland,2016,total_renewable,,5.16
IS,Iceland,2016,total_renewable,,6.3
IT,Italy,2016,total_renewable,,7.41
LT,Lithuania,2016,total_renewable,,3.65
LU,Luxembourg,2016,total_renewable,,5.96
LV,Latvia,2016,total_renewable,,2.45
MD,Moldova,2016,total_renewable,,0.24
ME,Montenegro,2016,total_renewable,,1.1
MK,North Macedonia,2016,total_renewable,,0.14
MT,Malta,2016,total_renewable,,5.27
NL,Netherlands,2016,total_renewable,,4.76
NO,Norway,2016,total_renewable,,13.76
PL,Poland,2016,total_renewable,,3.97
PT,Portugal,2016,total_renewable,,7.65
RO,Romania,2016,total_renewable,,6.17
RS,Serbia,2016,total_renewable,,1.23
SE,Sweden,2016,total_renewable,,26.56
SI,Slovenia,2016,total_renewable,,1.6
SK,Slovakia,2016,total_renewable,,7.76
XK,Kosovo,2016,total_renewable,,0.0
AL,Albania,2017,total_renewable,,35.78
AT,Austria,2017,total_renewable,,33.14
BA,Bosnia and Herzegovina,2017,total_renewable,,23.24
BE,Belgium,2017,total_renewable,,9.14
BG,Bulgaria,2017,total_renewable,,18.7
CY,Cyprus,2017,total_renewable,,10.48
CZ,Czechia,2017,total_renewable,,14.8
DE,Germany,2017,total_renewable,,15.47
DK,Denmark,2017,total_renewable,,34.39
EE,Estonia,2017,total_renewable,,29.54
EL,Greece,2017,total_renewable,,17.3
ES,Spain,2017,total_renewable,,17.12
FI,Finland,2017,total_renewable,,40.86
FR,France,2017,total_renewable,,15.85
HR,Croatia,2017,total_renewable,,27.28
HU,Hungary,2017,total_renewable,,13.56
IE,Ireland,2017,total_renewable,,10.52
IS,Iceland,2017,total_renewable,,74.1
IT,Italy,2017,total_renewable,,18.27
LT,Lithuania,2017,total_renewable,,26.04
LU,Luxembourg,2017,total_renewable,,6.19
LV,Latvia,2017,total_renewable,,39.01
MD,Moldova,2017,total_renewable,,27.84
ME,Montenegro,2017,total_renewable,,39.69
MK,North Macedonia,2017,total_renewable,,19.64
MT,Malta,2017,total_renewable,,7.22
NL,Netherlands,2017,total_renewable,,6.51
NO,Norway,2017,total_renewable,,70.04
PL,Poland,2017,total_renewable,,11.06
PT,Portugal,2017,total_renewable,,30.61
RO,Romania,2017,total_renewable,,24.45
RS,Serbia,2017,total_renewable,,20.29
SE,Sweden,2017,total_renewable,,53.39
SI,Slovenia,2017,total_renewable,,21.66
SK,Slovakia,2017,total_renewable,,11.46
XK,Kosovo,2017,total_renewable,,23.08
AL,Albania,2017,total_renewable,,91.02
AT,Austria,2017,total_renewable,,71.63
BA,Bosnia and Herzegovina,2017,total_renewable,,39.56
BE,Belgium,2017,total_renewable,,17.21
BG,Bulgaria,2017,total_renewable,,19.02
CY,Cyprus,2017,total_renewable,,8.91
CZ,Czechia,2017,total_renewable,,13.65
DE,Germany,2017,total_renewable,,34.61
DK,Denmark,2017,total_renewable,,59.94
EE,Estonia,2017,total_renewable,,17.58
EL,Greece,2017,total_renewable,,24.46
ES,Spain,2017,total_renewable,,36.47
FI,Finland,2017,total_renewable,,35.04
FR,France,2017,total_renewable,,19.93
HR,Croatia,2017,total_renewable,,46.44
HU,Hungary,2017,total_renewable,,7.51
IE,Ireland,2017,total_renewable,,30.32
IS,Iceland,2017,total_renewable,,93.38
IT,Italy,2017,total_renewable,,34.1
LT,Lithuania,2017,total_renewable,,18.26
LU,Luxembourg,2017,total_renewable,,8.06
LV,Latvia,2017,total_renewable,,54.35
MD,Moldova,2017,total_renewable,,2.14
ME,Montenegro,2017,total_renewable,,50.11
MK,North Macedonia,2017,total_renewable,,24.84
MT,Malta,2017,total_renewable,,6.84
NL,Netherlands,2017,total_renewable,,13.81
NO,Norway,2017,total_renewable,,104.85
PL,Poland,2017,total_renewable,,13.08
PT,Portugal,2017,total_renewable,,54.17
RO,Romania,2017,total_renewable,,41.96
RS,Serbia,2017,total_renewable,,27.45
SE,Sweden,2017,total_renewable,,65.91
SI,Slovenia,2017,total_renewable,,32.42
SK,Slovakia,2017,total_renewable,,21.34
